speaker,predicted,score,correct,gender,age,dialect,micro_make,micro_type,sampling_rate
Erreur404,Erreur404,0.59073067,True,Masculin,Adulte,Français France,n/a,Micro de webcam,48000
Erreur404,Erreur404,0.65691817,True,Masculin,Adulte,Français France,n/a,Micro de webcam,48000
Erreur404,Erreur404,0.77666706,True,Masculin,Adulte,Français France,n/a,Micro de webcam,48000
Erreur404,Erreur404,0.72208786,True,Masculin,Adulte,Français France,n/a,Micro de webcam,48000
Erreur404,Erreur404,0.70798343,True,Masculin,Adulte,Français France,n/a,Micro de webcam,48000
Erreur404,Erreur404,0.64350504,True,Masculin,Adulte,Français France,n/a,Micro de webcam,48000
Erreur404,Erreur404,0.7059529,True,Masculin,Adulte,Français France,n/a,Micro de webcam,48000
Erreur404,Erreur404,0.73571026,True,Masculin,Adulte,Français France,n/a,Micro de webcam,48000
Erreur404,Erreur404,0.7368577,True,Masculin,Adulte,Français France,n/a,Micro de webcam,48000
Erreur404,Erreur404,0.6981764,True,Masculin,Adulte,Français France,n/a,Micro de webcam,48000
eruald,eruald,0.55675393,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
Erreur404,Erreur404,0.7001451,True,Masculin,Adulte,Français France,n/a,Micro de webcam,48000
eruald,eruald,0.6595558,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.5977309,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.62460285,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.61118734,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.644973,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.645025,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.609028,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.6244971,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.63000464,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.7317523,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.7018716,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.69012755,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.5894891,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.74043524,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.60876065,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.6956992,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.6159886,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.6747148,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.62231696,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.73272514,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.6681017,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.5769064,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.5704119,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.579016,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.61592305,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.67023206,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.55223584,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.611356,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.6903935,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.72499794,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.58049846,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.7009376,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,ManonMcGuigan,0.534456,False,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.66896844,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.59378636,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.6268449,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.6306606,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,neko_nemo,0.5014491,False,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.623822,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.5813364,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.647444,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.65447927,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.6960172,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.67579186,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.73438686,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.66283345,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.6746806,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.71276927,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.6942098,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.51804924,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.61975753,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.6058926,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.6360537,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.55218583,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.65636516,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.62718093,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.65508205,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
eruald,eruald,0.64096457,True,Féminin,Adulte,Français France,n/a,Micro de portable,48000
etcaetera,etcaetera,0.698348,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.75844157,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.63085943,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.77563524,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.7646247,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.79922235,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.7158187,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.67021143,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.74967027,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.68159986,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.66399914,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.65034324,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.64383984,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.7147722,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.72335494,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.7880589,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.7639527,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.78706205,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.6455227,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.75041246,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.72052824,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.77848935,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.7736908,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.7468102,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.6156007,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.725908,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.73414385,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.73695284,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.67868745,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.65241915,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.7338793,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.66369605,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.67936057,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.5495584,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.7362585,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.76962185,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.75492144,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.78833306,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.6831788,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.65970623,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.62869924,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.8148565,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.7366452,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.65397555,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.7266619,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.75966287,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.71703506,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.5493443,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
etcaetera,etcaetera,0.7661834,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
FAbrice,FAbrice,0.6778865,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
FAbrice,FAbrice,0.6949128,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
FAbrice,FAbrice,0.6595194,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
FAbrice,FAbrice,0.5813279,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
FAbrice,FAbrice,0.6990677,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
FAbrice,FAbrice,0.6609243,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
FAbrice,FAbrice,0.7013657,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
FAbrice,FAbrice,0.67617613,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
FAbrice,FAbrice,0.6577577,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
FAbrice,FAbrice,0.7828937,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
FAbrice,FAbrice,0.72586334,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
FAbrice,FAbrice,0.7279603,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
FAbrice,FAbrice,0.7650367,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
FAbrice,FAbrice,0.6886823,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
FAbrice,FAbrice,0.7703949,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
FAbrice,FAbrice,0.6989444,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
FAbrice,FAbrice,0.7076547,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
FAbrice,FAbrice,0.69555813,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
FAbrice,FAbrice,0.67076504,True,Masculin,Adulte,Français Suisse,n/a,Casque micro,48000
Fao10rk,Fao10rk,0.82522774,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.8088976,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.83848727,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.82550824,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7998172,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.81697154,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7885982,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.6241257,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.79106855,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,FAo10rk,0.67551345,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.73550355,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7509974,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.73927516,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7322324,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.78906393,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.75772846,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.75085044,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.72575176,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.73626786,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7681071,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7710934,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7360531,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.8080442,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.74270004,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.73273456,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7032151,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.73093724,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.750877,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.71434045,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7899227,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.6647771,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7196175,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,FAo10rk,0.697027,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7030119,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.79509276,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.79063654,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7826679,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7680543,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.71750116,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.6697228,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.658257,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.711761,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.75198025,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.68370086,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7489014,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.6333874,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.74271643,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7223494,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,choco7,0.5069821,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7299304,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.57920706,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.45513996,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.51992273,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.5045881,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.5159832,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.5472912,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.47969788,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.5356434,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7412601,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.55193365,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.72580016,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7693268,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7810275,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.8307802,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.83215725,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7157755,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.71057576,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7297858,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.53581285,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.709816,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.5138284,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.5913576,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.5198739,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.54282975,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.55238116,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.56214166,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.56895614,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.5296819,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.5726376,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.6652639,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.64861125,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.6584604,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,FAo10rk,0.6594971,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,FAo10rk,0.57505906,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.6942794,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.5887406,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,FAo10rk,0.70974314,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.71586883,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.45020396,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.6160561,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7371279,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.54844844,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.456177,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.46288466,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.46634904,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.47945768,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.48698145,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.47817856,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.46989805,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.71709883,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7461892,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7040828,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.6455332,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7359113,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7395374,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,FAo10rk,0.7184076,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7641332,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.6707518,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.743993,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.69154036,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,FAo10rk,0.745363,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.724192,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.75703466,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.78821796,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.6713462,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7729628,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7544005,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.6780808,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.6676907,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.68592894,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.6275809,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7496455,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7018822,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7170371,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.74041396,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.6951501,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7314112,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.72128916,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.8123692,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7902012,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7374803,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7323227,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7749516,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.8012626,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7749192,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.80372906,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.720737,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.7543827,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,choco7,0.44654948,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,Fao10rk,0.77376974,True,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.45184016,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,choco7,0.44659638,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
Fao10rk,ToF,0.5069591,False,Masculin,Adulte,Français France,n/a,Micro de bureau USB,48000
